booking_id,customer_id,hotel_id,room_id,booking_date,check_in,check_out,stay_duration,adults,children,booking_channel,booking_status,room_type,room_price_per_night,discount_rate,discount_amount,tax_amount,total_amount,realized_revenue
178,3267,4,99,2024-09-21,2024-09-26,2024-10-02,6,1,0,Website,Completed,Standard,4299.43,0.05,1289.83,2940.81,27447.56,27447.56
179,6396,16,398,2024-06-10,2024-06-11,2024-06-12,1,3,0,Direct,Completed,Standard,4033.64,0.05,201.68,459.83,4291.79,4291.79
180,7579,1,20,2026-03-11,2026-03-14,2026-03-15,1,3,0,MakeMyTrip,Completed,Suite,10688.48,0.0,0.0,1282.62,11971.1,11971.1
181,3391,12,292,2024-12-16,2025-01-30,2025-02-02,3,2,0,Booking.com,Completed,Standard,5178.67,0.0,0.0,1864.32,17400.33,17400.33
182,2232,16,393,2024-10-16,2024-10-18,2024-10-21,3,2,0,Walk-in,Completed,Deluxe,5265.14,0.1,1579.54,1705.91,15921.78,15921.78
183,9085,6,133,2025-08-07,2025-08-10,2025-08-11,1,3,1,Booking.com,Confirmed,Executive,6852.59,0.15,1027.89,698.96,6523.67,6523.67
184,7374,17,422,2025-04-19,2025-04-24,2025-04-26,2,1,0,Corporate,Completed,Suite,9754.28,0.0,0.0,2341.03,21849.59,21849.59
185,5408,19,477,2026-01-30,2026-02-06,2026-02-09,3,1,0,Expedia,Completed,Deluxe,6757.57,0.05,1013.64,2311.09,21570.16,21570.16
186,8176,6,136,2025-10-10,2025-10-17,2025-10-18,1,3,0,Goibibo,Completed,Standard,3416.63,0.05,170.83,389.5,3635.29,3635.29
187,7021,15,383,2025-07-09,2025-07-12,2025-07-13,1,2,0,MakeMyTrip,Completed,Standard,3336.71,0.05,166.84,380.38,3550.26,3550.26
188,4768,16,393,2026-03-11,2026-03-25,2026-03-26,1,2,0,MakeMyTrip,Cancelled,Deluxe,5265.14,0.0,0.0,631.82,5896.96,0.0
189,7612,13,325,2026-06-15,2026-06-16,2026-06-18,2,3,2,Walk-in,Completed,Deluxe,6846.54,0.1,1369.31,1478.85,13802.62,13802.62
190,7431,9,234,2025-11-12,2025-11-15,2025-11-16,1,2,2,Booking.com,Confirmed,Deluxe,5648.73,0.0,0.0,677.85,6326.58,6326.58
191,6815,9,230,2025-06-24,2025-06-27,2025-06-30,3,2,0,Expedia,Completed,Deluxe,6341.78,0.1,1902.53,2054.74,19177.54,19177.54
192,8827,9,234,2025-09-19,2025-09-20,2025-09-26,6,1,1,Direct,Confirmed,Deluxe,5648.73,0.05,1694.62,3863.73,36061.49,36061.49
193,8098,9,228,2025-07-09,2025-07-10,2025-07-12,2,2,0,Booking.com,Completed,Standard,4769.81,0.05,476.98,1087.52,10150.16,10150.16
194,8446,8,191,2025-03-24,2025-03-26,2025-03-29,3,1,0,Corporate,Completed,Executive,9574.88,0.0,0.0,3446.96,32171.6,32171.6
195,3456,16,398,2026-05-27,2026-05-30,2026-06-02,3,2,0,Direct,Completed,Standard,4033.64,0.05,605.05,1379.5,12875.38,12875.38
196,8422,3,68,2025-12-03,2025-12-04,2025-12-06,2,2,0,Booking.com,Completed,Deluxe,7003.39,0.2,2801.36,1344.65,12550.07,12550.07
197,8823,20,501,2024-09-26,2024-10-06,2024-10-07,1,3,2,Goibibo,Confirmed,Standard,4241.58,0.0,0.0,508.99,4750.57,4750.57
198,609,15,382,2025-07-29,2025-08-03,2025-08-10,7,3,2,Corporate,No-show,Standard,3744.28,0.0,0.0,3145.2,29355.16,0.0
199,3707,17,432,2024-01-03,2024-01-04,2024-01-06,2,2,1,Booking.com,Completed,Deluxe,5732.19,0.0,0.0,1375.73,12840.11,12840.11
200,5710,15,372,2024-01-24,2024-01-26,2024-01-28,2,3,2,Website,Confirmed,Deluxe,5156.95,0.05,515.7,1175.78,10973.99,10973.99
201,8078,14,369,2024-12-02,2025-01-01,2025-01-06,5,2,0,Website,No-show,Deluxe,5133.06,0.0,0.0,3079.84,28745.14,0.0
202,543,13,323,2024-06-04,2024-06-07,2024-06-09,2,1,0,MakeMyTrip,Completed,Standard,4649.12,0.0,0.0,1115.79,10414.03,10414.03
203,2692,13,342,2026-03-27,2026-03-28,2026-03-31,3,3,0,Goibibo,Completed,Standard,4732.33,0.0,0.0,1703.64,15900.63,15900.63
204,2472,12,288,2024-09-23,2024-11-22,2024-11-27,5,2,0,MakeMyTrip,Completed,Standard,5059.39,0.0,0.0,3035.63,28332.58,28332.58
205,9550,3,79,2024-11-23,2024-11-30,2024-12-05,5,2,0,Direct,Completed,Standard,5397.66,0.1,2698.83,2914.74,27204.21,27204.21
206,2801,11,275,2024-11-19,2024-11-24,2024-11-27,3,1,1,Goibibo,Confirmed,Standard,3119.74,0.05,467.96,1066.95,9958.21,9958.21
207,1456,13,331,2025-11-24,2025-11-27,2025-12-02,5,2,0,Expedia,Cancelled,Deluxe,6780.97,0.0,0.0,4068.58,37973.43,0.0
208,9738,4,102,2026-03-06,2026-03-07,2026-03-11,4,1,0,Expedia,Completed,Deluxe,6277.51,0.15,3766.51,2561.22,23904.76,23904.76
209,2484,12,301,2024-07-08,2024-07-11,2024-07-13,2,2,0,Booking.com,Confirmed,Standard,5545.8,0.0,0.0,1330.99,12422.59,12422.59
210,3341,6,147,2026-03-14,2026-03-24,2026-03-26,2,4,1,Booking.com,Completed,Deluxe,5240.8,0.1,1048.16,1132.01,10565.45,10565.45
211,66,10,240,2024-01-04,2024-01-09,2024-01-12,3,1,1,Expedia,Completed,Deluxe,6821.21,0.05,1023.18,2332.85,21773.3,21773.3
212,3115,20,511,2024-07-22,2024-07-24,2024-07-26,2,2,0,Booking.com,Cancelled,Standard,3931.6,0.0,0.0,943.58,8806.78,0.0
213,1708,20,515,2024-01-11,2024-01-21,2024-01-22,1,2,0,MakeMyTrip,Completed,Deluxe,6009.01,0.1,600.9,648.97,6057.08,6057.08
214,3491,10,264,2025-04-04,2025-04-09,2025-04-10,1,3,2,Goibibo,Completed,Executive,8870.8,0.0,0.0,1064.5,9935.3,9935.3
215,6287,3,67,2025-09-18,2025-09-28,2025-10-02,4,2,0,Expedia,Completed,Deluxe,6555.79,0.1,2622.32,2832.1,26432.95,26432.95
216,4900,11,278,2025-03-19,2025-03-22,2025-03-23,1,1,0,Website,Completed,Standard,3468.77,0.05,173.44,395.44,3690.77,3690.77
217,729,9,219,2025-03-08,2025-03-09,2025-03-10,1,3,0,Booking.com,Cancelled,Suite,10362.19,0.0,0.0,1243.46,11605.65,0.0
218,2423,1,6,2025-03-09,2025-03-14,2025-03-16,2,3,0,Booking.com,Completed,Standard,3748.25,0.0,0.0,899.58,8396.08,8396.08
219,574,11,271,2026-03-06,2026-03-07,2026-03-09,2,2,1,Website,Confirmed,Standard,3127.46,0.05,312.75,713.06,6655.23,6655.23
220,6072,9,231,2025-07-09,2025-07-10,2025-07-16,6,2,0,MakeMyTrip,Confirmed,Standard,4922.67,0.2,5907.2,2835.46,26464.27,26464.27
221,3507,8,209,2024-10-15,2024-11-05,2024-11-07,2,3,0,Walk-in,Confirmed,Executive,9622.0,0.0,0.0,2309.28,21553.28,21553.28
222,4657,10,265,2025-11-29,2025-12-09,2025-12-14,5,2,0,Direct,Completed,Standard,4600.31,0.15,3450.23,2346.16,21897.48,21897.48
223,465,9,227,2024-08-15,2024-08-20,2024-08-24,4,2,2,Booking.com,Completed,Deluxe,6270.37,0.1,2508.15,2708.8,25282.13,25282.13
224,5023,20,517,2025-02-20,2025-02-25,2025-02-28,3,3,0,Corporate,Completed,Deluxe,5654.82,0.0,0.0,2035.74,19000.2,19000.2
225,3022,2,47,2024-05-21,2024-05-22,2024-05-24,2,2,0,Goibibo,Completed,Deluxe,7228.66,0.05,722.87,1648.13,15382.59,15382.59
226,7917,7,164,2025-12-02,2025-12-23,2025-12-25,2,1,0,Direct,Completed,Executive,6541.81,0.0,0.0,1570.03,14653.65,14653.65
227,6751,10,245,2026-01-15,2026-02-05,2026-02-06,1,4,0,Walk-in,Confirmed,Deluxe,7354.57,0.1,735.46,794.29,7413.41,7413.41
228,7513,13,342,2025-11-15,2026-01-14,2026-01-16,2,3,0,Booking.com,Completed,Standard,4732.33,0.15,1419.7,965.4,9010.36,9010.36
229,6704,12,302,2024-06-27,2024-08-26,2024-08-29,3,3,0,Direct,Completed,Standard,5103.29,0.05,765.49,1745.33,16289.7,16289.7
230,3857,14,361,2024-05-18,2024-05-21,2024-05-24,3,2,0,Booking.com,Completed,Executive,7547.22,0.0,0.0,2717.0,25358.66,25358.66
231,9428,18,459,2024-09-04,2024-09-06,2024-09-07,1,2,2,Booking.com,Completed,Deluxe,6413.45,0.0,0.0,769.61,7183.06,7183.06
232,3631,12,287,2026-01-03,2026-01-05,2026-01-08,3,3,0,Website,Confirmed,Executive,9006.2,0.05,1350.93,3080.12,28747.79,28747.79
233,7093,10,258,2024-06-24,2024-07-08,2024-07-09,1,3,0,Website,Completed,Suite,12789.46,0.05,639.47,1458.0,13607.99,13607.99
234,4444,14,367,2024-03-03,2024-03-24,2024-03-31,7,2,1,MakeMyTrip,Completed,Deluxe,5139.72,0.05,1798.9,4101.5,38280.63,38280.63
235,8665,1,17,2024-01-01,2024-01-11,2024-01-13,2,2,0,Website,Confirmed,Standard,4086.42,0.0,0.0,980.74,9153.58,9153.58
236,7974,5,126,2025-06-26,2025-06-29,2025-07-05,6,2,2,Website,Completed,Deluxe,5234.67,0.1,3140.8,3392.07,31659.28,31659.28
237,8130,16,393,2024-07-26,2024-08-02,2024-08-04,2,3,2,MakeMyTrip,Completed,Deluxe,5265.14,0.1,1053.03,1137.27,10614.52,10614.52
238,5319,4,108,2026-06-26,2026-08-10,2026-08-13,3,2,0,Walk-in,Completed,Standard,4506.62,0.1,1351.99,1460.14,13628.02,13628.02
239,6087,15,382,2024-08-25,2024-09-24,2024-09-29,5,1,0,Booking.com,Completed,Standard,3744.28,0.1,1872.14,2021.91,18871.17,18871.17
240,8412,18,458,2026-05-20,2026-06-19,2026-06-20,1,4,0,Expedia,Confirmed,Standard,4294.21,0.0,0.0,515.31,4809.52,4809.52
241,7575,10,240,2025-01-19,2025-01-20,2025-01-22,2,2,1,Goibibo,Confirmed,Deluxe,6821.21,0.0,0.0,1637.09,15279.51,15279.51
242,9421,16,402,2024-07-13,2024-07-15,2024-07-16,1,2,0,Direct,Completed,Standard,3487.7,0.0,0.0,418.52,3906.22,3906.22
243,4115,1,20,2025-12-02,2025-12-16,2025-12-20,4,1,0,Goibibo,Confirmed,Suite,10688.48,0.0,0.0,5130.47,47884.39,47884.39
244,2547,2,27,2024-03-16,2024-04-30,2024-05-02,2,1,1,Booking.com,Completed,Standard,4984.57,0.0,0.0,1196.3,11165.44,11165.44
245,2519,13,340,2025-12-14,2026-01-13,2026-01-16,3,2,0,Booking.com,Completed,Deluxe,6717.72,0.05,1007.66,2297.46,21442.96,21442.96
246,4512,2,47,2024-05-24,2024-05-31,2024-06-01,1,1,0,Booking.com,Completed,Deluxe,7228.66,0.05,361.43,824.07,7691.29,7691.29
247,3052,18,465,2026-01-23,2026-01-26,2026-02-02,7,4,0,Corporate,Completed,Deluxe,5640.63,0.1,3948.44,4264.32,39800.29,39800.29
248,4637,16,405,2025-05-01,2025-05-08,2025-05-13,5,2,1,MakeMyTrip,Cancelled,Executive,6833.19,0.0,0.0,4099.91,38265.86,0.0
249,307,8,204,2025-12-05,2025-12-19,2025-12-21,2,3,0,Corporate,Completed,Deluxe,6841.65,0.2,2736.66,1313.6,12260.24,12260.24
250,4545,18,462,2024-03-17,2024-03-20,2024-03-22,2,2,0,Website,Completed,Standard,4192.52,0.2,1677.01,804.96,7513.0,7513.0
251,9319,3,85,2025-04-21,2025-05-01,2025-05-04,3,3,0,MakeMyTrip,Completed,Standard,4550.24,0.05,682.54,1556.18,14524.37,14524.37
252,9811,10,263,2025-08-16,2025-08-19,2025-08-22,3,3,0,MakeMyTrip,Cancelled,Executive,8174.09,0.0,0.0,2942.67,27464.94,0.0
253,5173,10,255,2024-05-16,2024-05-18,2024-05-20,2,2,1,MakeMyTrip,Completed,Standard,5011.63,0.05,501.16,1142.65,10664.75,10664.75
254,2968,19,484,2024-03-13,2024-03-15,2024-03-16,1,1,1,Direct,Confirmed,Standard,4939.39,0.0,0.0,592.73,5532.12,5532.12
255,1332,18,459,2026-02-20,2026-03-13,2026-03-16,3,1,0,Goibibo,Completed,Deluxe,6413.45,0.0,0.0,2308.84,21549.19,21549.19
256,8500,1,2,2024-08-21,2024-08-26,2024-08-28,2,2,0,Goibibo,Completed,Standard,3810.2,0.05,381.02,868.73,8108.11,8108.11
257,1546,13,331,2024-08-12,2024-08-26,2024-08-29,3,4,0,Corporate,Completed,Deluxe,6780.97,0.0,0.0,2441.15,22784.06,22784.06
258,901,2,46,2025-09-14,2025-10-14,2025-10-15,1,1,0,Booking.com,Confirmed,Deluxe,7813.51,0.0,0.0,937.62,8751.13,8751.13
259,9692,2,37,2026-03-03,2026-03-04,2026-03-09,5,2,0,Direct,Cancelled,Deluxe,7302.36,0.05,1825.59,4162.35,38848.56,0.0
260,2505,19,479,2024-04-08,2024-04-09,2024-04-10,1,2,0,Expedia,Completed,Standard,4696.56,0.0,0.0,563.59,5260.15,5260.15
261,2816,10,249,2025-12-10,2025-12-20,2025-12-21,1,2,0,Direct,Completed,Executive,8149.29,0.1,814.93,880.12,8214.48,8214.48
262,6898,13,341,2025-12-24,2026-01-23,2026-01-24,1,3,0,MakeMyTrip,Confirmed,Standard,5011.56,0.15,751.73,511.18,4771.01,4771.01
263,3357,2,47,2024-12-20,2024-12-30,2024-12-31,1,2,0,Website,Completed,Deluxe,7228.66,0.05,361.43,824.07,7691.29,7691.29
264,4297,19,490,2024-09-10,2024-10-10,2024-10-11,1,2,0,Direct,No-show,Executive,8050.72,0.05,402.54,917.78,8565.97,0.0
265,2907,8,208,2025-06-28,2025-07-03,2025-07-07,4,1,2,MakeMyTrip,Completed,Executive,9805.17,0.0,0.0,4706.48,43927.16,43927.16
266,6080,13,339,2024-12-14,2025-01-13,2025-01-15,2,2,0,Direct,Completed,Deluxe,7037.92,0.05,703.79,1604.65,14976.69,14976.69
267,5781,3,81,2025-10-13,2025-10-27,2025-10-29,2,3,2,Booking.com,Completed,Standard,4801.71,0.0,0.0,1152.41,10755.83,10755.83
268,9996,8,207,2025-06-24,2025-06-26,2025-06-29,3,2,1,Expedia,No-show,Standard,5310.25,0.05,796.54,1816.11,16950.32,0.0
269,1797,1,3,2025-03-18,2025-03-20,2025-03-22,2,2,2,Direct,Completed,Standard,4551.08,0.0,0.0,1092.26,10194.42,10194.42
270,5977,1,4,2024-01-03,2024-01-04,2024-01-07,3,4,0,MakeMyTrip,Completed,Executive,7524.4,0.0,0.0,2708.78,25281.98,25281.98
271,9078,17,435,2025-08-25,2025-09-15,2025-09-18,3,3,0,Website,Completed,Standard,4277.21,0.0,0.0,1539.8,14371.43,14371.43
272,7009,14,345,2025-09-20,2025-09-27,2025-09-29,2,3,0,Website,Completed,Deluxe,6021.21,0.05,602.12,1372.84,12813.13,12813.13
273,7233,9,215,2024-02-25,2024-03-03,2024-03-04,1,2,0,Goibibo,Completed,Deluxe,6645.72,0.15,996.86,677.86,6326.73,6326.73
274,783,3,63,2024-04-06,2024-05-06,2024-05-07,1,2,0,Website,Confirmed,Suite,12079.4,0.05,603.97,1377.05,12852.48,12852.48
275,2489,13,339,2025-12-22,2025-12-27,2025-12-29,2,2,0,Walk-in,Completed,Deluxe,7037.92,0.0,0.0,1689.1,15764.94,15764.94
276,317,8,204,2024-10-12,2024-10-13,2024-10-16,3,2,0,MakeMyTrip,Completed,Deluxe,6841.65,0.0,0.0,2462.99,22987.94,22987.94
277,5559,17,432,2024-10-27,2024-10-30,2024-11-01,2,3,0,Direct,No-show,Deluxe,5732.19,0.2,2292.88,1100.58,10272.08,0.0
278,8921,3,77,2026-04-07,2026-04-12,2026-04-18,6,4,0,Website,Completed,Standard,4853.75,0.05,1456.12,3319.96,30986.34,30986.34
279,6462,11,269,2025-04-08,2025-05-08,2025-05-11,3,2,1,Booking.com,No-show,Deluxe,3977.57,0.2,2386.54,1145.54,10691.71,0.0
280,1700,8,190,2024-12-26,2024-12-31,2025-01-01,1,3,0,Booking.com,Completed,Deluxe,6952.59,0.0,0.0,834.31,7786.9,7786.9
281,1977,19,477,2026-02-08,2026-03-01,2026-03-08,7,2,2,Direct,Completed,Deluxe,6757.57,0.0,0.0,5676.36,52979.35,52979.35
282,1405,7,165,2025-01-31,2025-04-01,2025-04-03,2,2,0,Direct,Completed,Standard,3905.43,0.0,0.0,937.3,8748.16,8748.16
283,45,9,223,2025-04-24,2025-05-01,2025-05-04,3,3,2,Website,Completed,Deluxe,5836.79,0.1,1751.04,1891.12,17650.45,17650.45
284,2202,8,191,2024-10-07,2024-12-06,2024-12-08,2,3,0,Booking.com,Completed,Executive,9574.88,0.15,2872.46,1953.28,18230.57,18230.57
285,1852,15,377,2025-10-23,2025-11-06,2025-11-07,1,2,0,Website,Cancelled,Standard,3982.41,0.15,597.36,406.21,3791.25,0.0
286,1169,7,161,2025-05-02,2025-05-23,2025-05-24,1,2,0,Website,Completed,Deluxe,4766.19,0.05,238.31,543.35,5071.23,5071.23
287,4805,3,59,2024-06-09,2024-06-19,2024-06-21,2,3,0,Website,Confirmed,Deluxe,7290.17,0.0,0.0,1749.64,16329.98,16329.98
288,2405,5,114,2025-05-06,2025-05-13,2025-05-18,5,3,1,Corporate,Completed,Standard,3930.29,0.0,0.0,2358.17,22009.62,22009.62
289,9895,2,45,2025-08-10,2025-08-15,2025-08-18,3,3,0,Direct,Completed,Deluxe,8146.19,0.15,3665.79,2492.73,23265.52,23265.52
290,5781,3,61,2025-05-14,2025-06-04,2025-06-06,2,3,0,Website,Confirmed,Suite,13345.49,0.0,0.0,3202.92,29893.9,29893.9
291,2988,2,36,2024-05-18,2024-05-23,2024-05-25,2,2,0,Website,Completed,Executive,10319.41,0.0,0.0,2476.66,23115.48,23115.48
292,3443,15,389,2026-05-18,2026-05-21,2026-05-25,4,2,0,MakeMyTrip,Completed,Deluxe,4553.36,0.0,0.0,2185.61,20399.05,20399.05
293,5646,13,331,2024-06-14,2024-06-17,2024-06-18,1,1,2,Website,Completed,Deluxe,6780.97,0.1,678.1,732.34,6835.22,6835.22
294,1193,4,98,2026-02-07,2026-02-28,2026-03-03,3,2,0,MakeMyTrip,Completed,Suite,12272.75,0.0,0.0,4418.19,41236.44,41236.44
295,1884,15,378,2025-03-31,2025-04-02,2025-04-05,3,3,0,MakeMyTrip,Confirmed,Deluxe,5373.69,0.0,0.0,1934.53,18055.6,18055.6
296,8712,8,192,2025-10-07,2025-11-06,2025-11-08,2,2,1,Website,Confirmed,Standard,5161.52,0.0,0.0,1238.76,11561.8,11561.8
297,3233,1,9,2024-09-14,2024-09-17,2024-09-19,2,3,0,Booking.com,Completed,Standard,4361.95,0.0,0.0,1046.87,9770.77,9770.77
298,8767,5,130,2024-01-04,2024-01-07,2024-01-08,1,4,0,Expedia,Completed,Standard,4038.03,0.05,201.9,460.34,4296.46,4296.46
299,1191,19,493,2025-12-13,2025-12-15,2025-12-16,1,3,0,MakeMyTrip,Cancelled,Deluxe,5894.62,0.0,0.0,707.35,6601.97,0.0
300,1909,13,323,2026-02-18,2026-02-21,2026-02-26,5,3,0,MakeMyTrip,Cancelled,Standard,4649.12,0.05,1162.28,2650.0,24733.32,0.0
301,5910,4,94,2025-04-08,2025-04-15,2025-04-17,2,4,0,Booking.com,Cancelled,Deluxe,6260.47,0.0,0.0,1502.51,14023.45,0.0
302,4446,18,451,2026-01-05,2026-03-06,2026-03-13,7,2,0,Booking.com,Completed,Deluxe,5792.1,0.05,2027.24,4622.1,43139.56,43139.56
303,3772,17,416,2026-01-12,2026-01-14,2026-01-15,1,1,0,Goibibo,Completed,Deluxe,5881.69,0.05,294.08,670.51,6258.12,6258.12
304,1394,6,143,2025-03-17,2025-03-31,2025-04-02,2,2,0,Expedia,Completed,Standard,3905.09,0.0,0.0,937.22,8747.4,8747.4
305,734,15,375,2025-12-12,2026-01-11,2026-01-12,1,4,0,Booking.com,Completed,Standard,3577.17,0.1,357.72,386.33,3605.79,3605.79
306,4961,12,314,2025-03-19,2025-04-18,2025-04-21,3,4,0,MakeMyTrip,Completed,Standard,5740.95,0.1,1722.28,1860.07,17360.63,17360.63
307,9128,18,444,2024-03-26,2024-03-27,2024-03-31,4,2,2,Corporate,Completed,Standard,4684.96,0.15,2810.98,1911.46,17840.33,17840.33
308,6046,16,408,2025-02-24,2025-02-26,2025-03-01,3,2,0,Expedia,Completed,Deluxe,5291.24,0.2,3174.74,1523.88,14222.85,14222.85
309,4539,4,101,2024-06-11,2024-06-16,2024-06-23,7,2,2,Corporate,Cancelled,Deluxe,5936.68,0.05,2077.84,4737.47,44216.39,0.0
310,6070,14,355,2025-05-02,2025-05-05,2025-05-07,2,2,0,Goibibo,Completed,Standard,4517.47,0.05,451.75,1029.98,9613.18,9613.18
311,6245,19,492,2025-11-29,2025-12-04,2025-12-06,2,2,0,MakeMyTrip,Completed,Executive,7420.36,0.0,0.0,1780.89,16621.61,16621.61
312,1834,7,161,2024-04-20,2024-06-19,2024-06-21,2,3,1,Booking.com,Confirmed,Deluxe,4766.19,0.0,0.0,1143.89,10676.27,10676.27
313,8500,15,381,2025-03-25,2025-04-01,2025-04-03,2,2,0,Corporate,Completed,Standard,3472.92,0.05,347.29,791.83,7390.37,7390.37
314,2787,13,329,2025-06-02,2025-06-04,2025-06-05,1,2,0,MakeMyTrip,Completed,Deluxe,6206.1,0.05,310.31,707.5,6603.29,6603.29
315,4389,2,48,2026-06-21,2026-07-01,2026-07-07,6,3,0,Website,Completed,Deluxe,7478.13,0.0,0.0,5384.25,50253.03,50253.03
316,1334,11,279,2025-03-01,2025-03-04,2025-03-10,6,2,0,Walk-in,Completed,Standard,3389.14,0.1,2033.48,2196.16,20497.52,20497.52
317,8264,10,243,2025-07-22,2025-07-25,2025-07-27,2,4,0,Goibibo,Completed,Suite,12947.46,0.1,2589.49,2796.65,26102.08,26102.08
318,9745,6,143,2025-08-14,2025-08-28,2025-08-30,2,2,2,Website,Completed,Standard,3905.09,0.05,390.51,890.36,8310.03,8310.03
319,9327,14,354,2025-10-08,2025-10-22,2025-10-23,1,2,0,Direct,Completed,Deluxe,5229.41,0.05,261.47,596.15,5564.09,5564.09
320,8093,7,172,2024-06-26,2024-08-25,2024-08-28,3,2,0,Website,Completed,Standard,3508.4,0.0,0.0,1263.02,11788.22,11788.22
321,9711,9,217,2025-09-13,2025-09-18,2025-09-20,2,4,0,Walk-in,Completed,Standard,4156.78,0.1,831.36,897.86,8380.07,8380.07
322,868,3,74,2024-04-22,2024-05-22,2024-05-26,4,2,0,Booking.com,Completed,Deluxe,6516.93,0.05,1303.39,2971.72,27736.05,27736.05
323,2489,12,290,2025-05-03,2025-05-05,2025-05-06,1,1,2,Walk-in,Confirmed,Standard,5684.89,0.15,852.73,579.86,5412.02,5412.02
324,4178,3,74,2024-04-27,2024-04-29,2024-05-01,2,2,1,MakeMyTrip,Completed,Deluxe,6516.93,0.0,0.0,1564.06,14597.92,14597.92
325,9980,8,185,2024-12-21,2024-12-26,2024-12-31,5,2,0,Walk-in,Completed,Standard,5969.25,0.0,0.0,3581.55,33427.8,33427.8
326,8809,16,410,2025-07-01,2025-07-04,2025-07-05,1,4,0,MakeMyTrip,Confirmed,Standard,3478.39,0.05,173.92,396.54,3701.01,3701.01
327,4441,17,437,2024-09-17,2024-09-24,2024-09-29,5,2,0,Booking.com,Completed,Standard,3918.07,0.15,2938.55,1998.22,18650.01,18650.01
328,4868,19,475,2025-10-31,2025-11-10,2025-11-14,4,2,0,Booking.com,Completed,Executive,8637.02,0.0,0.0,4145.77,38693.85,38693.85
329,268,11,270,2026-02-23,2026-02-24,2026-02-26,2,3,0,Goibibo,Completed,Standard,3300.46,0.1,660.09,712.9,6653.73,6653.73
330,8499,9,233,2025-07-03,2025-07-10,2025-07-14,4,2,0,Corporate,Completed,Standard,4488.89,0.05,897.78,2046.93,19104.72,19104.72
331,6216,10,263,2024-07-19,2024-07-21,2024-07-22,1,3,0,Expedia,Completed,Executive,8174.09,0.05,408.7,931.85,8697.23,8697.23
332,9093,12,312,2024-09-20,2024-10-04,2024-10-05,1,2,0,MakeMyTrip,Completed,Deluxe,6805.46,0.05,340.27,775.82,7241.01,7241.01
333,3482,18,444,2025-06-29,2025-07-04,2025-07-06,2,2,0,Booking.com,Confirmed,Standard,4684.96,0.1,936.99,1011.95,9444.88,9444.88
334,6710,18,461,2025-11-01,2025-11-15,2025-11-17,2,2,0,MakeMyTrip,Completed,Executive,7576.4,0.0,0.0,1818.34,16971.14,16971.14
335,8335,17,436,2025-06-12,2025-06-17,2025-06-24,7,1,0,Expedia,Cancelled,Deluxe,5594.97,0.1,3916.48,4229.8,39478.11,0.0
336,8965,5,128,2025-10-31,2025-11-01,2025-11-04,3,2,2,Website,No-show,Standard,3550.25,0.0,0.0,1278.09,11928.84,0.0
337,8323,8,184,2025-08-20,2025-08-23,2025-08-26,3,3,0,Direct,Completed,Deluxe,7963.11,0.1,2388.93,2580.05,24080.44,24080.44
338,814,12,292,2026-02-04,2026-02-18,2026-02-20,2,3,1,Expedia,Completed,Standard,5178.67,0.0,0.0,1242.88,11600.22,11600.22
339,9441,10,248,2025-05-22,2025-05-29,2025-05-31,2,1,0,Goibibo,Completed,Executive,9503.43,0.0,0.0,2280.82,21287.68,21287.68
340,4817,15,384,2026-03-25,2026-03-30,2026-04-06,7,1,0,Website,Completed,Standard,3539.67,0.0,0.0,2973.32,27751.01,27751.01
341,3034,1,5,2026-01-13,2026-01-20,2026-01-23,3,3,0,Website,Cancelled,Standard,4517.03,0.0,0.0,1626.13,15177.22,0.0
342,641,12,288,2025-06-24,2025-06-29,2025-07-05,6,3,2,Goibibo,Completed,Standard,5059.39,0.1,3035.63,3278.48,30599.19,30599.19
343,7343,1,10,2025-06-03,2025-06-04,2025-06-08,4,4,1,Corporate,Completed,Standard,4206.19,0.05,841.24,1918.02,17901.54,17901.54
344,7270,17,421,2024-04-07,2024-04-08,2024-04-11,3,1,0,MakeMyTrip,Completed,Executive,7055.96,0.05,1058.39,2413.14,22522.62,22522.62
345,5067,7,162,2024-01-18,2024-01-23,2024-01-27,4,2,0,Walk-in,Completed,Standard,4025.99,0.0,0.0,1932.48,18036.44,18036.44
346,3611,17,427,2024-10-30,2024-11-02,2024-11-07,5,3,1,Website,Completed,Deluxe,5920.08,0.0,0.0,3552.05,33152.45,33152.45
347,6412,6,152,2024-12-18,2024-12-19,2024-12-20,1,2,0,Direct,Completed,Standard,3739.85,0.2,747.97,359.03,3350.91,3350.91
348,4214,9,222,2026-04-08,2026-05-08,2026-05-09,1,2,2,Corporate,Completed,Executive,7575.17,0.05,378.76,863.57,8059.98,8059.98
349,9375,1,11,2026-02-19,2026-02-22,2026-02-28,6,1,2,Direct,Completed,Executive,7189.52,0.15,6470.57,4399.99,41066.54,41066.54
350,7506,12,291,2024-07-08,2024-07-09,2024-07-10,1,2,1,Website,Completed,Standard,5935.97,0.05,296.8,676.7,6315.87,6315.87
351,8476,18,442,2026-03-17,2026-03-22,2026-03-25,3,2,0,Direct,Cancelled,Standard,4807.24,0.1,1442.17,1557.55,14537.09,0.0
352,5122,14,368,2026-03-21,2026-03-31,2026-04-03,3,3,1,Website,No-show,Standard,3950.6,0.15,1777.77,1208.88,11282.91,0.0
353,4739,15,388,2025-03-25,2025-04-24,2025-04-29,5,1,0,Expedia,Completed,Standard,3900.53,0.0,0.0,2340.32,21842.97,21842.97
